imo;name;time;lat;lon;mainEngineConsumption;DistanceOverGround;Speed
9619402;Jogela;2023-03-24T00:00:00;51.75429821912971;-135.85558956934975;8.165042266924058;92.69842526787309;21.259665128104167
9701279;Frida Russ;2023-02-05T00:00:00;20.709339362370898;121.27509780156737;22.38600093632079;45.4009328724476;18.57792218430548
9375252;Skogafoss;2023-03-16T00:00:00;17.725263227808824;127.9895589218408;27.339157251673264;96.73941283595164;19.507925296584585
9589621;Edgar;2023-02-15T00:00:00;6.930989277970795;160.4762526915701;38.36164889344874;91.89949635669403;9.77897571816223
9701279;Frida Russ;2023-02-12T00:00:00;-82.27326372014842;-51.97185381727047;29.844678023300368;28.95347565254704;11.95430665279078
9375252;Skogafoss;2023-01-06T00:00:00;89.06487950169398;-132.5205846037275;16.30199002609438;23.951192687775432;22.301731048593155
9589621;Edgar;2023-03-09T00:00:00;-89.85333897694788;-28.144411961009467;13.087066227265876;79.4953742033689;21.01323734002146
9589085;Aurelia;2023-01-09T00:00:00;85.78183596379961;126.82997401858177;39.22137118054044;19.606136079465067;11.904713645564293
9693331;Riva;2023-03-29T00:00:00;38.97561758914384;-9.902163077195752;10.836684680173327;43.359365358390434;8.492456715386288
9619385;Jadrana;2023-01-27T00:00:00;24.05077250605447;-126.29423747939875;34.235478835128816;65.14912770063526;10.657009987236485
9654464;Wieland ;2023-02-01T00:00:00;83.16512813384296;-159.22630906898917;23.153389073687137;72.13682143879491;20.133294308735167
9725512;Rubina;2023-02-11T00:00:00;64.40680977211935;154.74540989621124;54.848261300045884;68.59883920196232;18.735062942559505
9708382;Wiking;2023-02-12T00:00:00;-73.77634509757772;39.176817879224615;15.200525559353197;20.423445940398786;11.306968769887296
9708382;Wiking;2023-01-25T00:00:00;-52.89706967836194;-129.13426274171752;27.480853818870237;48.844143737371446;19.812358631730035
9725512;Rubina;2023-01-02T00:00:00;28.566394033961046;-41.099621521279346;4.485800592868866;13.548874213665155;22.87198489370803
9589085;Aurelia;2023-02-02T00:00:00;-83.24370563843199;-145.07745392517373;54.30353076092995;64.75762885122845;10.207243939841028
9619402;Jogela;2023-01-28T00:00:00;-20.858994966383094;5.592337729105623;37.71786723543799;98.59672706433211;18.081851138491054
9619402;Jogela;2023-02-10T00:00:00;50.14153836303743;-50.16491326799857;51.26497202017134;57.27593896107704;10.6434218576662
9375252;Skogafoss;2023-02-22T00:00:00;28.494705748061207;-119.10438965922738;15.997692406959981;64.18512285529879;13.24580817226598
9725512;Rubina;2023-02-15T00:00:00;57.101530126387644;71.97390832472891;13.51326232824032;95.1790615951553;16.015036978656415
9589085;Aurelia;2023-02-24T00:00:00;-19.18701409976579;-61.19254754343824;51.84426583533152;29.975050705063815;20.115214891923276
9725524;Rabea;2023-01-02T00:00:00;26.865664107659427;-47.827991557611824;38.179955176781384;9.305810967609801;15.761279716299768
9589633;Laura D;2023-02-20T00:00:00;59.956757203518265;-174.36396257459623;43.915295037138534;20.430824982235826;16.93123849563945
9654464;Wieland ;2023-01-30T00:00:00;73.29932960037965;139.59299298118663;19.798087363853966;32.965703721597826;15.702261564491621
9725512;Rubina;2023-02-26T00:00:00;-23.26748234617868;-5.977086068623663;54.41456479410432;84.79327840809248;19.800416707010314
9725512;Rubina;2023-02-02T00:00:00;-60.41715644859702;-149.78499926863904;25.95155325603571;21.7270741721534;9.392784525000152
9429194;Bakkafoss;2023-03-03T00:00:00;56.45691115724438;-28.214199062539564;29.062857691745155;60.098573709115826;20.45757591870428
9589633;Laura D;2023-02-12T00:00:00;2.744666630919042;-105.84241071832058;38.41554351952995;65.63165380310515;10.158869672649733
9654464;Wieland ;2023-02-03T00:00:00;-60.43958059688507;-94.50047247161142;9.479120506124044;17.385899475087836;12.782444948667843
9693329;Ricarda;2023-03-09T00:00:00;-15.166255458599522;73.6305224199615;48.77058257824833;52.76102633362237;13.795703356131341
9375252;Skogafoss;2023-01-20T00:00:00;-27.60988791461933;-25.47427487268496;13.47970741732517;26.67242720749848;15.065112296265799
9589633;Laura D;2023-02-24T00:00:00;38.53490073258132;-135.03655891120192;5.723589365773036;2.6953286927190727;9.662399201992937
9701279;Frida Russ;2023-03-21T00:00:00;57.48690429412483;-171.87718047758753;44.12940948467332;66.59348112726919;12.86072798586748
9589085;Aurelia;2023-02-10T00:00:00;85.40347262571234;93.69410692610046;22.608085153268274;30.769128267472;19.04066781694395
9701279;Frida Russ;2023-02-11T00:00:00;-84.79844909879391;-120.44404019284732;5.214220647283211;22.51412561036439;13.639184335238467
9701279;Frida Russ;2023-01-26T00:00:00;2.794275323837411;-44.124306231477476;46.52672826977527;93.37965406002901;15.329889394927587
9654464;Wieland ;2023-01-18T00:00:00;60.21496620100328;-6.582016731670592;55.32963695274879;30.68622209453677;9.288502112337266
9619385;Jadrana;2023-01-07T00:00:00;-52.318388084576696;-152.78917649203098;35.01107843059805;91.52039596864157;16.64553581461793
9725512;Rubina;2023-01-16T00:00:00;-30.05486496161786;-35.13004743070161;38.101836612197445;92.784852265189;18.41932335233755
9725524;Rabea;2023-02-03T00:00:00;-60.092387196325014;-137.91365802478325;15.691278311250585;94.39449495871125;9.691939731354115
9725524;Rabea;2023-02-13T00:00:00;-86.89012915022852;131.9867475048821;38.21302966474139;41.84883146150576;12.615299814313788
9589085;Aurelia;2023-02-19T00:00:00;-69.39617105932999;159.15634605055925;26.106022505898622;8.15455958369763;11.540212242096635
9693331;Riva;2023-03-22T00:00:00;50.69967312390159;-139.0603091876009;12.733662861999822;38.49373386199896;18.503075944261973
9589633;Laura D;2023-02-05T00:00:00;37.76679386365474;-97.03371593417125;34.462407470902406;87.28089329245472;15.767920415534768
9708382;Wiking;2023-01-20T00:00:00;15.377586228077405;-107.2452225696048;46.60083147563424;6.2190989814658035;8.508854120660796
9654464;Wieland ;2023-02-26T00:00:00;-76.26150003882356;61.395932602573566;55.30593247052777;49.47978886412096;13.940299028144118
9725512;Rubina;2023-02-23T00:00:00;-20.795371408052517;-101.29473354900571;7.55830533417865;71.017225214208;11.378955800390418
9589621;Edgar;2023-01-21T00:00:00;65.67073482918582;-130.5029571801411;7.919362451972609;27.24890118461394;9.365276784350534
9701279;Frida Russ;2023-03-27T00:00:00;-57.01354563454907;95.75842137541343;25.183600824242284;81.65200681344864;12.580614548985341
9693331;Riva;2023-02-27T00:00:00;-26.197334655836265;140.806981903188;47.284456320035574;64.66403609924444;16.211440412263272
9589085;Aurelia;2023-02-25T00:00:00;27.665374925227127;-44.32396458526674;17.286868024990838;76.40847722189896;21.444217687969033
9725512;Rubina;2023-01-04T00:00:00;44.25039009007034;91.40484146221291;13.928032302304318;25.729017044620267;20.07624093336446
9375252;Skogafoss;2023-01-21T00:00:00;21.725788598712924;-153.49512641305975;7.246297825218493;72.33154038850361;15.056528130616973
9619385;Jadrana;2023-01-01T00:00:00;25.700297529866845;59.47740158844053;7.722756541194968;15.240327936955289;17.324418519369896
9693329;Ricarda;2023-03-12T00:00:00;-24.930584122942847;-154.51219840071622;12.857927318826881;3.895428197605341;11.63760934366488
9589621;Edgar;2023-02-04T00:00:00;-20.98887726153498;-179.8388089984234;4.017712174951333;74.83126264607725;14.529755858911159
9375252;Skogafoss;2023-01-26T00:00:00;17.143811889790754;-158.71748560858435;54.89278301872711;38.38687479836145;11.192056134731782
9589633;Laura D;2023-02-14T00:00:00;4.444407900857641;-176.1013467971854;40.461316267177004;20.05514296669912;21.896594108352062
9693329;Ricarda;2023-02-23T00:00:00;6.028642176238051;164.3732614094548;36.51384138223371;84.10673080225587;22.323321182991826
9693329;Ricarda;2023-01-05T00:00:00;-14.558270553185679;-30.19745436750901;39.049313248881404;34.216716338845984;11.819310776506065
9589621;Edgar;2023-01-20T00:00:00;19.179565632691364;-50.295532190363815;41.76214814396777;72.26276838943116;10.79535103940024
9725524;Rabea;2023-02-18T00:00:00;-29.82658818942764;105.85229902829792;6.115670872806907;18.736308486278965;12.497806419357543
9701279;Frida Russ;2023-02-26T00:00:00;-18.11731891450539;-63.72223271540605;9.073872426734928;94.05977979406866;13.497442846112943
9654464;Wieland ;2023-03-30T00:00:00;85.40881436373647;-48.18588092719574;23.65924327734437;64.72470472952914;22.910208294018567
9589633;Laura D;2023-02-03T00:00:00;-14.248115270256477;-127.44830434045923;33.23579072924697;83.89018227135692;13.265546552543883
9654464;Wieland ;2023-02-18T00:00:00;-70.2564807869847;54.580317301999514;53.371614859005994;95.55692481274671;16.518747183194282
9725524;Rabea;2023-03-13T00:00:00;86.88354579600457;-15.180245582589947;42.40362342277672;50.26853167043303;12.868837756555083
9701279;Frida Russ;2023-03-05T00:00:00;66.0747560865014;-33.73848978974448;18.771635791998094;69.08895294785232;22.655110941350706
9589621;Edgar;2023-02-03T00:00:00;-55.72052503029804;128.40986778529503;21.391718258956438;68.20307242679137;8.114591964374
9693331;Riva;2023-02-06T00:00:00;-41.35197907898302;20.383911122608026;23.554273307526678;65.27712183361048;9.170241378997794
9619402;Jogela;2023-02-20T00:00:00;-49.00399375432526;-112.33697065622552;9.99556791698714;94.11327296343227;16.11149222717271
9654464;Wieland ;2023-03-17T00:00:00;-17.638952472609205;159.88590071216328;54.72784858099798;94.34345419483024;18.628483623337267
9725512;Rubina;2023-01-31T00:00:00;-86.89738841922626;-15.707879254381282;41.781457415206646;59.64778774402554;19.98002666697773
9589633;Laura D;2023-02-22T00:00:00;-54.611680940566565;-15.509657593812335;39.11701593462782;80.1772565548731;20.69742798453558
9589633;Laura D;2023-03-03T00:00:00;67.99911139323422;26.519426649895138;35.79103025401057;29.7032775177904;18.28007976387753
9375252;Skogafoss;2023-03-01T00:00:00;31.441159818295617;74.99734331422312;35.5541749793299;85.45901978995302;8.783866084723815
9429194;Bakkafoss;2023-01-13T00:00:00;10.886855386827378;-37.46589883370763;27.355639230918417;43.74726404723487;21.82078611346143
9654464;Wieland ;2023-03-19T00:00:00;81.90773034100283;54.17258189089188;50.1190160575422;85.89460532425745;20.383692138504472
9654464;Wieland ;2023-02-23T00:00:00;73.63191127071357;43.44502314426052;52.667211959286455;39.41247657142301;13.967773763054112
9619402;Jogela;2023-01-14T00:00:00;-63.04418957801914;56.10077405987988;32.63453537571146;97.43249289366703;17.755539910959527
9589621;Edgar;2023-03-15T00:00:00;19.577091634912435;-114.77017501456264;26.768588973857657;12.384021416627917;15.427673606982264
9619402;Jogela;2023-01-07T00:00:00;-35.37628273410195;33.72965715584232;54.54601787231022;57.05853263116818;19.3413762132204
9375252;Skogafoss;2023-01-02T00:00:00;21.764120789740346;-120.33237303360228;40.86414814122637;96.22693946250419;16.68857890775354
9619402;Jogela;2023-03-11T00:00:00;62.09552141340319;23.181863163034564;4.690707395498378;54.765641417611455;18.390392010147824
9589085;Aurelia;2023-01-07T00:00:00;-11.90145060543611;33.47084891567536;47.19233835245505;56.56025466607608;15.812325329344276
9693329;Ricarda;2023-02-08T00:00:00;-23.257614108803892;124.5920028689693;36.194411359520544;94.44399417732342;21.810906984115043
9589085;Aurelia;2023-02-21T00:00:00;24.903434377177803;-166.15892985479965;9.79862350922437;93.06003284972499;13.548599782784787
9654464;Wieland ;2023-01-17T00:00:00;-30.420224020654416;-42.66255052346156;51.36499233159728;46.445810357191434;8.161561067500644
9654464;Wieland ;2023-03-20T00:00:00;24.76348652671747;-23.42690507519714;11.657951966637182;42.86636513412704;12.173912710266356
9429194;Bakkafoss;2023-01-26T00:00:00;13.259856491387467;-156.63022606234819;15.391671607215958;61.45563784442457;17.182146122083438
9375252;Skogafoss;2023-02-27T00:00:00;-12.814178929441056;-142.04507342643976;28.687317429567624;79.9677884848026;19.9651724859604
9589633;Laura D;2023-02-23T00:00:00;-48.81488711767281;-140.60923052220662;38.35183889964978;76.55764788133514;11.906074868110462
9725512;Rubina;2023-01-24T00:00:00;50.474976151493394;18.86454973350368;9.114100270716696;97.99109038872308;16.89869236539422
9375252;Skogafoss;2023-02-23T00:00:00;89.09386310772359;-10.081380375825688;39.023974670190206;76.30628734549401;10.953305114849957
9589633;Laura D;2023-02-16T00:00:00;-13.319228805984523;-87.75569204789431;42.99809016638319;23.419010749404205;13.977334203034433
9375252;Skogafoss;2023-03-05T00:00:00;24.646820553728574;47.96088449294882;27.559907151966186;42.315268556641584;15.673178938493646
9429194;Bakkafoss;2023-01-12T00:00:00;-21.166352052813295;82.52470908427273;17.265404637741547;58.90407119284785;17.027860304947218
9619385;Jadrana;2023-03-13T00:00:00;-89.6309441696572;23.165895636148036;55.24326698154684;43.678726164791144;15.100216323773509
9693331;Riva;2023-01-22T00:00:00;47.01003521511623;-125.61198992948859;28.639343706382913;33.99334014742121;22.054114468805047
9589633;Laura D;2023-03-21T00:00:00;8.003028882293322;138.2886449727036;37.150085215101825;2.3425441727210217;22.030028437327594
9429194;Bakkafoss;2023-01-02T00:00:00;79.32240706583448;-1.4363840908568193;26.862164404417147;61.80920676204461;16.504659283752346
9725524;Rabea;2023-02-08T00:00:00;20.68697710661415;-99.26033090021258;15.549812207016064;76.75458094509378;19.040723655801756
9708382;Wiking;2023-01-15T00:00:00;3.031681248851342;-115.99069946866543;51.99573405151059;73.28671739722023;22.331152212409414
9708382;Wiking;2023-03-20T00:00:00;15.758808338898191;7.739213135838952;9.14290283194157;40.44185547733588;20.40790524574865
9589621;Edgar;2023-03-26T00:00:00;-1.2068415966508752;4.2769382647384475;38.81787665076996;38.134819603950945;14.062455994910625
9589085;Aurelia;2023-02-22T00:00:00;24.890425709792567;-87.3397327468125;5.5497425515365695;88.66135848805541;10.07881461004996
9693331;Riva;2023-02-22T00:00:00;68.92798681466277;-126.93605487936554;5.504474559100573;10.255213708342858;15.188631969355857
9701279;Frida Russ;2023-03-18T00:00:00;-15.538567304502209;-127.64581207888271;31.45666298488045;48.46023653099954;11.07158382851814
9619385;Jadrana;2023-01-31T00:00:00;11.967023954951145;-132.1295828283775;18.938175708618246;69.07528939993719;11.202393290123112
9589633;Laura D;2023-02-21T00:00:00;-79.61660858985314;-62.41937957646691;38.54561160025389;44.20061336193327;17.985446561335845
9589621;Edgar;2023-02-18T00:00:00;-76.69767879655868;88.36012968927366;22.003212672244526;85.54555873662336;8.486600610113051
9429194;Bakkafoss;2023-03-07T00:00:00;-72.27634334088356;155.14055951371466;36.46679785813514;8.729107160342393;9.248213658517416
9589621;Edgar;2023-03-08T00:00:00;-27.226623586315327;35.12842108568239;31.49744472154921;69.82325132171555;19.03671697271796
9375252;Skogafoss;2023-01-15T00:00:00;74.48064011633417;-93.42801474862571;42.06502095864973;10.928630520828337;13.139368195674011
9725512;Rubina;2023-03-17T00:00:00;51.484888716378435;-159.1182920908722;45.34279395244041;72.09114425639753;14.393470332790173
9589621;Edgar;2023-03-29T00:00:00;-8.57213384137772;-178.06711000256433;24.64033874319746;58.61783830752306;9.18021832143845
9375252;Skogafoss;2023-01-11T00:00:00;86.49257725045888;-8.512532885484859;15.394786392011136;60.16351309154318;14.529706389881625
9701279;Frida Russ;2023-01-14T00:00:00;-81.50249341848664;-30.02630657405146;32.286464816959835;2.1400363444308814;13.828181306073937
9619402;Jogela;2023-03-08T00:00:00;57.35877197875337;110.05279747528414;39.75671604690253;65.94311941349127;8.205033089900123
9725512;Rubina;2023-02-21T00:00:00;-76.60867637926867;-19.360880966893035;16.838388028370893;8.219285437536078;20.259409319553313
9429194;Bakkafoss;2023-01-18T00:00:00;-59.55320680421671;-19.101737569439365;10.26579535264756;84.8467373242393;21.640050209804052
9693329;Ricarda;2023-03-19T00:00:00;-25.323239284056612;40.84339043978238;54.04665480450125;49.093885960763416;11.32072497018537
9619385;Jadrana;2023-03-18T00:00:00;-20.534889898047723;107.79083150818497;48.213689003893606;23.297099954607873;15.475292409423272
9693331;Riva;2023-03-01T00:00:00;24.014640782524154;-118.34802969242618;30.151456249419184;6.550525748063074;22.303214208259302
9589085;Aurelia;2023-01-08T00:00:00;-10.782145360752708;-7.690062417905295;25.243954894229503;93.00501492400899;16.181141665974593
9589633;Laura D;2023-02-11T00:00:00;8.508234223019855;-70.03144570068619;42.067037704182205;60.83103279964582;8.258455933509564
9725524;Rabea;2023-03-20T00:00:00;-25.330081762653265;105.11975774965839;52.36263687793795;14.736042033539041;17.320546755167413
9725524;Rabea;2023-02-24T00:00:00;76.6764013603449;-77.57051061553727;15.883016872303791;61.06972188048241;16.00804371363315
9375252;Skogafoss;2023-01-22T00:00:00;75.51539012345322;151.61947847451972;14.053842106991947;37.09658910196138;16.526474554369862
9589621;Edgar;2023-01-24T00:00:00;-56.94734308784528;140.05859725744244;52.682727790609874;5.458110275313297;15.84768307207793
9725512;Rubina;2023-02-22T00:00:00;-19.57189766710286;-79.32360778336788;34.4360456383823;29.08526579195796;21.55559487820757
9589621;Edgar;2023-01-28T00:00:00;-69.75790027723947;-167.24520779868527;43.992033610324455;4.459313676420667;14.8140166830063
9654464;Wieland ;2023-02-10T00:00:00;-74.60613682611043;-131.94788067264483;34.11001661665397;92.61580752481315;15.564007034960941
9708382;Wiking;2023-02-03T00:00:00;-4.726040813948089;-167.93130851301166;39.36482175442414;44.37680668951808;22.989184532019912
9693331;Riva;2023-02-25T00:00:00;52.573647781438694;-164.58181242749203;8.303604260048694;98.13099116675446;17.253154847212947
9693329;Ricarda;2023-02-02T00:00:00;11.574500972535745;-64.65073410498096;23.83055441446343;25.667360903966273;15.31305527683133
9589621;Edgar;2023-02-19T00:00:00;-76.84369653157583;89.16987541924402;27.11066823420061;75.02627912022585;17.5861968679935
9693331;Riva;2023-01-21T00:00:00;-17.541777984897138;-86.50706227574003;44.012468588004346;55.04477995553943;19.668292929418758
9375252;Skogafoss;2023-02-12T00:00:00;87.75937909556288;-108.66750422750405;28.13485699061522;52.25621435429372;16.256423604591156
9654464;Wieland ;2023-01-19T00:00:00;-37.80351040184336;150.56633943635723;6.023562357446123;27.82419212805737;8.625558010164857
9725524;Rabea;2023-02-17T00:00:00;-31.29462244680218;15.371490670304695;50.625479090324525;83.85494742741373;12.340543997993874
9589085;Aurelia;2023-03-28T00:00:00;37.01426524846147;-78.5045191595457;48.385799314977426;48.899062429412204;21.200198702374195
9619385;Jadrana;2023-02-14T00:00:00;74.50054949753707;7.264241178129652;50.52614759612473;65.82088623849546;17.126521692877354
9429194;Bakkafoss;2023-02-18T00:00:00;-18.900586481431034;146.62091335070227;46.562072012953585;69.32356140508236;13.917275889616906
9375252;Skogafoss;2023-01-24T00:00:00;37.38124248102007;-20.34618021544901;18.8361534915913;57.462849722434264;20.014353872578177
9589633;Laura D;2023-01-14T00:00:00;-66.89465810987026;150.14402859374133;48.902824414696425;10.694697253998836;18.236832386893497
9708382;Wiking;2023-02-22T00:00:00;46.61950515551172;92.18074244856354;14.18281860772669;35.660800102826315;9.312531890283363
9725512;Rubina;2023-03-22T00:00:00;18.63193205719422;13.956641898164236;54.91469315245234;76.6291590361231;21.0036107559228
9708382;Wiking;2023-01-13T00:00:00;19.13485530499061;-169.33895624085022;10.993516907002794;36.94142680954876;20.422286405059488
9701279;Frida Russ;2023-02-13T00:00:00;-88.16564557466637;111.57303546576952;35.98163386505931;9.870804933124539;20.48691433215417
9619402;Jogela;2023-03-05T00:00:00;72.63806869652552;119.83732279550577;46.60337793014007;24.40386909849033;8.333591705809077
9701279;Frida Russ;2023-02-10T00:00:00;-12.85246735703673;106.05913712145525;22.53203276748951;3.8088235234817542;21.983670328816192
9589085;Aurelia;2023-02-14T00:00:00;-74.9478517119569;-139.5109685095646;55.56309924717761;28.395193038151305;13.590231354412996
9654464;Wieland ;2023-03-15T00:00:00;-56.508201920057886;95.12073782110156;18.37298987680302;18.747340098794204;17.67034689690911
9708382;Wiking;2023-02-15T00:00:00;-6.743596585452153;136.29552810636358;38.33069918082456;44.24209429626969;13.16483881564262
9589085;Aurelia;2023-03-10T00:00:00;79.10957074486683;135.8910264923225;25.470388296025614;16.813939607384484;21.28910324522589
9725512;Rubina;2023-02-24T00:00:00;-27.811892611093164;-134.68733683868945;17.0777889717632;39.687381034799394;10.652819798023435
9701279;Frida Russ;2023-02-20T00:00:00;75.36326417993104;105.77649620900831;46.57326528960929;79.31594333489721;19.705207754328065
9693331;Riva;2023-01-14T00:00:00;73.16819112307206;60.85101562398535;37.258364581658554;68.60481349173178;21.809370675919297
9725512;Rubina;2023-03-31T00:00:00;-2.204800602960816;5.9522063419429685;13.413552629993315;39.012945481825746;14.881674374672112
9693329;Ricarda;2023-02-24T00:00:00;-80.69576134076904;99.43049181385709;26.279280037897415;70.31214181059958;10.574516814776015
9429194;Bakkafoss;2023-03-20T00:00:00;57.28603118585312;-4.034478752125523;35.45686842504385;91.46697968376715;19.606893548729442
9693329;Ricarda;2023-01-22T00:00:00;75.46242809748531;-101.23424162724183;48.53574844725609;33.66015914797346;14.912370668829622
9725524;Rabea;2023-01-23T00:00:00;8.080306485238651;157.4625807198933;29.80307200465603;28.92071504561734;18.088360370036995
9701279;Frida Russ;2023-03-17T00:00:00;1.3121503313192733;140.53958935704418;19.701554450151605;83.24352713425691;12.03847942633995
9375252;Skogafoss;2023-03-26T00:00:00;-32.64080281709545;-55.16681331942118;47.17588089701634;69.17475702088235;9.942233590345445
9429194;Bakkafoss;2023-02-22T00:00:00;0.4840938800322192;-61.50946449320186;26.37153294807012;75.79174295371116;9.088014461454
9589633;Laura D;2023-02-06T00:00:00;-72.13505125798167;-76.16440795952126;49.9227343116963;21.647509899527325;10.03441822586796
9693329;Ricarda;2023-02-04T00:00:00;-14.829593961028806;-132.81432598417007;29.08149271387889;54.50146946143876;17.057043894700016
9693331;Riva;2023-02-28T00:00:00;-36.37878900380278;150.29002885979577;7.282704750063264;87.3242518211222;14.205985457666465
9589633;Laura D;2023-03-13T00:00:00;29.67306257394617;-29.886757148569473;37.30663103274448;76.2079066217407;8.354300460593642
9693331;Riva;2023-03-18T00:00:00;45.11761368739192;171.60222065280976;31.51855554713707;75.7429863768499;12.103971573672949
9654464;Wieland ;2023-01-12T00:00:00;-4.733576956035037;52.58095130150264;29.99902410218656;63.09813142911389;9.285492063324975
9589085;Aurelia;2023-03-21T00:00:00;-30.87091627272359;27.48382755661072;22.953017367999607;46.95373382660503;11.371903405585941
9725512;Rubina;2023-01-19T00:00:00;26.773509534436243;94.32246902505398;4.436721104926665;16.938133567648137;9.396411308657223
9375252;Skogafoss;2023-01-28T00:00:00;-10.217242934723245;17.65105969182892;52.46219079682062;26.748957342613274;14.447347656645597
9429194;Bakkafoss;2023-03-27T00:00:00;84.94910832617492;-152.7675508118199;41.89698973893058;62.49725005230153;14.129597136016628
